=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.02.25 00:13:18 =~=~=~=~=~=~=~=~=~=~=~=
0,-1,-1,-1,-1,-1
88526,0,-1,-1,-1,-1,-1
88548,0,-1,-1,-1,-1,-1
88570,0,-1,-1,-1,-1,-1
88592,0,-1,-1,-1,-1,-1
88614,0,-1,-1,-1,-1,-1
88636,0,-1,-1,-1,-1,-1
88658,0,-1,-1,-1,-1,-1
88680,0,-1,-1,-1,-1,-1
88702,0,-1,-1,-1,-1,-1
88724,0,-1,-1,-1,-1,-1
88746,0,-1,-1,-1,-1,-1
88768,0,-1,-1,-1,-1,-1
88790,0,-1,-1,-1,-1,-1
88812,0,-1,-1,-1,-1,-1
88834,0,-1,-1,-1,-1,-1
88856,0,-1,-1,-1,-1,-1
88878,0,-1,-1,-1,-1,-1
88900,0,-1,-1,-1,-1,-1
88922,0,-1,-1,-1,-1,-1
88944,0,-1,-1,-1,-1,-1
88966,0,-1,-1,-1,-1,-1
88988,0,-1,-1,-1,-1,-1
89010,0,-1,-1,-1,-1,-1
89032,0,-1,-1,-1,-1,-1
89054,0,-1,-1,-1,-1,-1
89076,0,-1,-1,-1,-1,-1
89098,0,-1,-1,-1,-1,-1
89120,0,-1,-1,-1,-1,-1
89142,0,-1,-1,-1,-1,-1
89164,0,-1,-1,-1,-1,-1
89186,0,-1,-1,-1,-1,-1
89208,0,-1,-1,-1,-1,-1
89230,0,-1,-1,-1,-1,-1
89252,0,-1,-1,-1,-1,-1
89274,0,-1,-1,-1,-1,-1
89296,0,-1,-1,-1,-1,-1
89318,0,-1,-1,-1,-1,-1
89340,0,-1,-1,-1,-1,-1
89362,0,-1,-1,-1,-1,-1
89384,0,-1,-1,-1,-1,-1
89406,0,-1,-1,-1,-1,-1
89428,0,-1,-1,-1,-1,-1
89450,0,-1,-1,-1,-1,-1
89472,0,-1,-1,-1,-1,-1
89494,0,-1,-1,-1,-1,-1
89516,0,-1,-1,-1,-1,-1
89538,0,-1,-1,-1,-1,-1
89560,0,-1,-1,-1,-1,-1
89582,0,-1,-1,-1,-1,-1
89604,0,-1,-1,-1,-1,-1
89626,0,-1,-1,-1,-1,-1
89648,0,-1,-1,-1,-1,-1
89670,0,-1,-1,-1,-1,-1
89692,0,-1,-1,-1,-1,-1
89714,0,-1,-1,-1,-1,-1
89736,0,-1,-1,-1,-1,-1
89758,0,-1,-1,-1,-1,-1
89780,0,-1,-1,-1,-1,-1
89802,0,-1,-1,-1,-1,-1
89824,0,-1,-1,-1,-1,-1
89846,0,-1,-1,-1,-1,-1
89868,0,-1,-1,-1,-1,-1
89890,0,-1,-1,-1,-1,-1
89912,0,-1,-1,-1,-1,-1
89934,0,-1,-1,-1,-1,-1
89956,0,-1,-1,-1,-1,-1
89978,0,-1,-1,-1,-1,-1
90000,0,-1,-1,-1,-1,-1
90022,0,-1,-1,-1,-1,-1
90044,0,-1,-1,-1,-1,-1
90066,0,-1,-1,-1,-1,-1
90088,0,-1,-1,-1,-1,-1
90110,0,-1,-1,-1,-1,-1
90132,0,-1,-1,-1,-1,-1
90154,0,-1,-1,-1,-1,-1
90176,0,-1,-1,-1,-1,-1
90198,0,-1,-1,-1,-1,-1
90220,0,-1,-1,-1,-1,-1
90242,0,-1,-1,-1,-1,-1
90264,0,-1,-1,-1,-1,-1
90286,0,-1,-1,-1,-1,-1
90308,0,-1,-1,-1,-1,-1
90330,0,-1,-1,-1,-1,-1
90352,0,-1,-1,-1,-1,-1
90374,0,-1,-1,-1,-1,-1
90396,0,-1,-1,-1,-1,-1
90418,0,-1,-1,-1,-1,-1
90440,0,-1,-1,-1,-1,-1
90462,0,-1,-1,-1,-1,-1
90484,0,-1,-1,-1,-1,-1
90506,0,-1,-1,-1,-1,-1
90528,0,-1,-1,-1,-1,-1
90550,0,-1,-1,-1,-1,-1
90572,0,-1,-1,-1,-1,-1
90594,0,-1,-1,-1,-1,-1
90616,0,-1,-1,-1,-1,-1
90638,0,-1,-1,-1,-1,-1
90660,0,-1,-1,-1,-1,-1
90682,0,-1,-1,-1,-1,-1
90704,0,-1,-1,-1,-1,-1
90726,0,-1,-1,-1,-1,-1
90748,0,-1,-1,-1,-1,-1
90770,0,-1,-1,-1,-1,-1
90792,0,-1,-1,-1,-1,-1
90814,0,-1,-1,-1,-1,-1
90836,0,-1,-1,-1,-1,-1
90858,0,-1,-1,-1,-1,-1
90880,0,-1,-1,-1,-1,-1
90902,0,-1,-1,-1,-1,-1
90924,0,-1,-1,-1,-1,-1
90946,0,-1,-1,-1,-1,-1
90968,0,-1,-1,-1,-1,-1
90990,0,-1,-1,-1,-1,-1
91012,0,-1,-1,-1,-1,-1
91034,0,-1,-1,-1,-1,-1
91056,0,-1,-1,-1,-1,-1
91078,0,-1,-1,-1,-1,-1
91100,0,-1,-1,-1,-1,-1
91122,0,-1,-1,-1,-1,-1
91144,0,-1,-1,-1,-1,-1
91166,0,-1,-1,-1,-1,-1
91188,0,-1,-1,-1,-1,-1
91210,0,-1,-1,-1,-1,-1
91232,0,-1,-1,-1,-1,-1
91254,0,-1,-1,-1,-1,-1
91276,0,-1,-1,-1,-1,-1
91298,0,-1,-1,-1,-1,-1
91320,0,-1,-1,-1,-1,-1
91342,0,-1,-1,-1,-1,-1
91364,0,-1,-1,-1,-1,-1
91386,0,-1,-1,-1,-1,-1
91408,0,-1,-1,-1,-1,-1
91430,0,-1,-1,-1,-1,-1
91452,0,-1,-1,-1,-1,-1
91474,0,-1,-1,-1,-1,-1
91496,0,-1,-1,-1,-1,-1
91518,0,-1,-1,-1,-1,-1
91540,0,-1,-1,-1,-1,-1
91562,0,-1,-1,-1,-1,-1
91584,0,-1,-1,-1,-1,-1
91606,0,-1,-1,-1,-1,-1
91628,0,-1,-1,-1,-1,-1
91650,0,-1,-1,-1,-1,-1
91672,0,-1,-1,-1,-1,-1
91694,0,-1,-1,-1,-1,-1
91716,0,-1,-1,-1,-1,-1
91738,0,-1,-1,-1,-1,-1
91760,0,-1,-1,-1,-1,-1
91782,0,-1,-1,-1,-1,-1
91804,0,-1,-1,-1,-1,-1
91826,0,-1,-1,-1,-1,-1
91848,0,-1,-1,-1,-1,-1
91870,0,-1,-1,-1,-1,-1
91892,0,-1,-1,-1,-1,-1
91914,0,-1,-1,-1,-1,-1
91936,0,-1,-1,-1,-1,-1
91958,0,-1,-1,-1,-1,-1
91980,0,-1,-1,-1,-1,-1
92002,0,-1,-1,-1,-1,-1
92024,0,-1,-1,-1,-1,-1
92046,0,-1,-1,-1,-1,-1
92068,0,-1,-1,-1,-1,-1
92090,0,-1,-1,-1,-1,-1
92112,0,-1,-1,-1,-1,-1
92134,0,-1,-1,-1,-1,-1
92156,0,-1,-1,-1,-1,-1
92178,0,-1,-1,-1,-1,-1
92200,0,-1,-1,-1,-1,-1
92222,0,-1,-1,-1,-1,-1
92244,0,-1,-1,-1,-1,-1
92266,0,-1,-1,-1,-1,-1
92288,0,-1,-1,-1,-1,-1
92310,0,-1,-1,-1,-1,-1
92332,0,-1,-1,-1,-1,-1
92354,0,-1,-1,-1,-1,-1
92376,0,-1,-1,-1,-1,-1
92398,0,-1,-1,-1,-1,-1
92420,0,-1,-1,-1,-1,-1
92442,0,-1,-1,-1,-1,-1
92464,0,-1,-1,-1,-1,-1
92486,0,-1,-1,-1,-1,-1
92508,0,-1,-1,-1,-1,-1
92530,0,-1,-1,-1,-1,-1
92552,0,-1,-1,-1,-1,-1
92574,0,-1,-1,-1,-1,-1
92596,0,-1,-1,-1,-1,-1
92618,0,-1,-1,-1,-1,-1
92640,0,-1,-1,-1,-1,-1
92662,0,-1,-1,-1,-1,-1
92684,0,-1,-1,-1,-1,-1
92706,0,-1,-1,-1,-1,-1
92728,0,-1,-1,-1,-1,-1
92750,0,-1,-1,-1,-1,-1
92772,0,-1,-1,-1,-1,-1
92794,0,-1,-1,-1,-1,-1
92816,0,-1,-1,-1,-1,-1
92838,0,-1,-1,-1,-1,-1
92860,0,-1,-1,-1,-1,-1
92882,0,-1,-1,-1,-1,-1
92904,0,-1,-1,-1,-1,-1
92926,0,-1,-1,-1,-1,-1
92948,0,-1,-1,-1,-1,-1
92970,0,-1,-1,-1,-1,-1
92992,0,-1,-1,-1,-1,-1
93014,0,-1,-1,-1,-1,-1
93036,0,-1,-1,-1,-1,-1
93058,0,-1,-1,-1,-1,-1
93080,0,-1,-1,-1,-1,-1
93102,0,-1,-1,-1,-1,-1
93124,0,-1,-1,-1,-1,-1
93146,0,-1,-1,-1,-1,-1
93168,0,-1,-1,-1,-1,-1
93190,0,-1,-1,-1,-1,-1
93212,0,-1,-1,-1,-1,-1
93234,0,-1,-1,-1,-1,-1
93256,0,-1,-1,-1,-1,-1
93278,0,-1,-1,-1,-1,-1
93300,0,-1,-1,-1,-1,-1
93322,0,-1,-1,-1,-1,-1
93344,0,-1,-1,-1,-1,-1
93366,0,-1,-1,-1,-1,-1
93388,0,-1,-1,-1,-1,-1
93410,0,-1,-1,-1,-1,-1
93432,0,-1,-1,-1,-1,-1
93454,0,-1,-1,-1,-1,-1
93476,0,-1,-1,-1,-1,-1
93498,0,-1,-1,-1,-1,-1
93520,0,-1,-1,-1,-1,-1
93542,0,-1,-1,-1,-1,-1
93564,0,-1,-1,-1,-1,-1
93586,0,-1,-1,-1,-1,-1
93608,0,-1,-1,-1,-1,-1
93630,0,-1,-1,-1,-1,-1
93652,0,-1,-1,-1,-1,-1
93674,0,-1,-1,-1,-1,-1
93696,0,-1,-1,-1,-1,-1
93718,0,-1,-1,-1,-1,-1
93740,0,-1,-1,-1,-1,-1
93762,0,-1,-1,-1,-1,-1
93784,0,-1,-1,-1,-1,-1
93806,0,-1,-1,-1,-1,-1
93828,0,-1,-1,-1,-1,-1
93850,0,-1,-1,-1,-1,-1
93872,0,-1,-1,-1,-1,-1
93894,0,-1,-1,-1,-1,-1
93916,0,-1,-1,-1,-1,-1
93938,0,-1,-1,-1,-1,-1
93960,0,-1,-1,-1,-1,-1
93982,0,-1,-1,-1,-1,-1
94004,0,-1,-1,-1,-1,-1
94026,0,-1,-1,-1,-1,-1
94048,0,-1,-1,-1,-1,-1
94070,0,-1,-1,-1,-1,-1
94092,0,-1,-1,-1,-1,-1
94114,0,-1,-1,-1,-1,-1
94136,0,-1,-1,-1,-1,-1
94158,0,-1,-1,-1,-1,-1
94180,0,-1,-1,-1,-1,-1
94202,0,-1,-1,-1,-1,-1
94224,0,-1,-1,-1,-1,-1
94246,0,-1,-1,-1,-1,-1
94268,0,-1,-1,-1,-1,-1
94290,0,-1,-1,-1,-1,-1
94312,0,-1,-1,-1,-1,-1
94334,0,-1,-1,-1,-1,-1
94356,0,-1,-1,-1,-1,-1
94378,0,-1,-1,-1,-1,-1
94400,0,-1,-1,-1,-1,-1
94422,0,-1,-1,-1,-1,-1
94444,0,-1,-1,-1,-1,-1
94466,0,-1,-1,-1,-1,-1
94488,0,-1,-1,-1,-1,-1
94510,0,-1,-1,-1,-1,-1
94532,0,-1,-1,-1,-1,-1
94554,0,-1,-1,-1,-1,-1
94576,0,-1,-1,-1,-1,-1
94598,0,-1,-1,-1,-1,-1
94620,0,-1,-1,-1,-1,-1
94642,0,-1,-1,-1,-1,-1
94664,0,-1,-1,-1,-1,-1
94686,0,-1,-1,-1,-1,-1
94708,0,-1,-1,-1,-1,-1
94730,0,-1,-1,-1,-1,-1
94752,0,-1,-1,-1,-1,-1
94774,0,-1,-1,-1,-1,-1
94796,0,-1,-1,-1,-1,-1
94818,0,-1,-1,-1,-1,-1
94840,0,-1,-1,-1,-1,-1
94862,0,-1,-1,-1,-1,-1
94884,0,-1,-1,-1,-1,-1
94906,0,-1,-1,-1,-1,-1
94928,0,-1,-1,-1,-1,-1
94950,0,-1,-1,-1,-1,-1
94972,0,-1,-1,-1,-1,-1
94994,0,-1,-1,-1,-1,-1
95016,0,-1,-1,-1,-1,-1
95038,0,-1,-1,-1,-1,-1
95060,0,-1,-1,-1,-1,-1
95082,0,-1,-1,-1,-1,-1
95104,0,-1,-1,-1,-1,-1
95126,0,-1,-1,-1,-1,-1
95148,0,-1,-1,-1,-1,-1
95170,0,-1,-1,-1,-1,-1
95192,0,-1,-1,-1,-1,-1
95214,0,-1,-1,-1,-1,-1
95236,0,-1,-1,-1,-1,-1
95258,0,-1,-1,-1,-1,-1
95280,0,-1,-1,-1,-1,-1
95302,0,-1,-1,-1,-1,-1
95324,0,-1,-1,-1,-1,-1
95346,0,-1,-1,-1,-1,-1
95368,0,-1,-1,-1,-1,-1
95390,0,-1,-1,-1,-1,-1
95412,0,-1,-1,-1,-1,-1
95434,0,-1,-1,-1,-1,-1
95456,0,-1,-1,-1,-1,-1
95478,0,-1,-1,-1,-1,-1
95500,0,-1,-1,-1,-1,-1
95522,0,-1,-1,-1,-1,-1
95544,0,-1,-1,-1,-1,-1
95566,0,-1,-1,-1,-1,-1
95588,0,-1,-1,-1,-1,-1
95610,0,-1,-1,-1,-1,-1
95632,0,-1,-1,-1,-1,-1
95654,0,-1,-1,-1,-1,-1
95676,0,-1,-1,-1,-1,-1
95698,0,-1,-1,-1,-1,-1
95720,0,-1,-1,-1,-1,-1
95742,0,-1,-1,-1,-1,-1
95764,0,-1,-1,-1,-1,-1
95786,0,-1,-1,-1,-1,-1
95808,0,-1,-1,-1,-1,-1
95830,0,-1,-1,-1,-1,-1
95852,0,-1,-1,-1,-1,-1
95874,0,-1,-1,-1,-1,-1
95896,0,-1,-1,-1,-1,-1
95918,0,-1,-1,-1,-1,-1
95940,0,-1,-1,-1,-1,-1
95962,0,-1,-1,-1,-1,-1
95984,0,-1,-1,-1,-1,-1
96006,0,-1,-1,-1,-1,-1
96028,0,-1,-1,-1,-1,-1
96050,0,-1,-1,-1,-1,-1
96072,0,-1,-1,-1,-1,-1
96094,0,-1,-1,-1,-1,-1
96116,0,-1,-1,-1,-1,-1
96138,0,-1,-1,-1,-1,-1
96160,0,-1,-1,-1,-1,-1
96182,0,-1,-1,-1,-1,-1
96204,0,-1,-1,-1,-1,-1
96226,0,-1,-1,-1,-1,-1
96248,0,-1,-1,-1,-1,-1
96270,0,-1,-1,-1,-1,-1
96292,0,-1,-1,-1,-1,-1
96314,0,-1,-1,-1,-1,-1
96336,0,-1,-1,-1,-1,-1
96358,0,-1,-1,-1,-1,-1
96380,0,-1,-1,-1,-1,-1
96402,0,-1,-1,-1,-1,-1
96424,0,-1,-1,-1,-1,-1
96446,0,-1,-1,-1,-1,-1
96468,0,-1,-1,-1,-1,-1
96490,0,-1,-1,-1,-1,-1
96512,0,-1,-1,-1,-1,-1
96534,0,-1,-1,-1,-1,-1
96556,0,-1,-1,-1,-1,-1
96578,0,-1,-1,-1,-1,-1
96600,0,-1,-1,-1,-1,-1
96622,0,-1,-1,-1,-1,-1
96644,0,-1,-1,-1,-1,-1
96666,0,-1,-1,-1,-1,-1
96688,0,-1,-1,-1,-1,-1
96710,0,-1,-1,-1,-1,-1
96732,0,-1,-1,-1,-1,-1
96754,0,-1,-1,-1,-1,-1
96776,0,-1,-1,-1,-1,-1
96798,0,-1,-1,-1,-1,-1
96820,0,-1,-1,-1,-1,-1
96842,0,-1,-1,-1,-1,-1
96864,0,-1,-1,-1,-1,-1
96886,0,-1,-1,-1,-1,-1
96908,0,-1,-1,-1,-1,-1
96930,0,-1,-1,-1,-1,-1
96952,0,-1,-1,-1,-1,-1
96974,0,-1,-1,-1,-1,-1
96996,0,-1,-1,-1,-1,-1
97018,0,-1,-1,-1,-1,-1
97040,0,-1,-1,-1,-1,-1
97062,0,-1,-1,-1,-1,-1
97084,0,-1,-1,-1,-1,-1
97106,0,-1,-1,-1,-1,-1
97128,0,-1,-1,-1,-1,-1
97150,0,-1,-1,-1,-1,-1
97172,0,-1,-1,-1,-1,-1
97194,0,-1,-1,-1,-1,-1
97216,0,-1,-1,-1,-1,-1
97238,0,-1,-1,-1,-1,-1
97260,0,-1,-1,-1,-1,-1
97282,0,-1,-1,-1,-1,-1
97304,0,-1,-1,-1,-1,-1
97326,0,-1,-1,-1,-1,-1
97348,0,-1,-1,-1,-1,-1
97370,0,-1,-1,-1,-1,-1
97392,0,-1,-1,-1,-1,-1
97414,0,-1,-1,-1,-1,-1
97436,0,-1,-1,-1,-1,-1
97458,0,-1,-1,-1,-1,-1
97480,0,-1,-1,-1,-1,-1
97502,0,-1,-1,-1,-1,-1
97524,0,-1,-1,-1,-1,-1
97546,0,-1,-1,-1,-1,-1
97568,0,-1,-1,-1,-1,-1
97590,0,-1,-1,-1,-1,-1
97612,0,-1,-1,-1,-1,-1
97634,0,-1,-1,-1,-1,-1
97656,0,-1,-1,-1,-1,-1
97678,0,-1,-1,-1,-1,-1
97700,0,-1,-1,-1,-1,-1
97722,0,-1,-1,-1,-1,-1
97744,0,-1,-1,-1,-1,-1
97766,0,-1,-1,-1,-1,-1
97788,0,-1,-1,-1,-1,-1
97810,0,-1,-1,-1,-1,-1
97832,0,-1,-1,-1,-1,-1
97854,0,-1,-1,-1,-1,-1
97876,0,-1,-1,-1,-1,-1
97898,0,-1,-1,-1,-1,-1
97920,0,-1,-1,-1,-1,-1
97942,0,-1,-1,-1,-1,-1
97964,0,-1,-1,-1,-1,-1
97986,0,-1,-1,-1,-1,-1
98008,0,-1,-1,-1,-1,-1
98030,0,-1,-1,-1,-1,-1
98052,0,-1,-1,-1,-1,-1
98074,0,-1,-1,-1,-1,-1
98096,0,-1,-1,-1,-1,-1
98118,0,-1,-1,-1,-1,-1
98140,0,-1,-1,-1,-1,-1
98162,0,-1,-1,-1,-1,-1
98184,0,-1,-1,-1,-1,-1
98206,0,-1,-1,-1,-1,-1
98228,0,-1,-1,-1,-1,-1
98250,0,-1,-1,-1,-1,-1
98272,0,-1,-1,-1,-1,-1
98294,0,-1,-1,-1,-1,-1
98316,0,-1,-1,-1,-1,-1
98338,0,-1,-1,-1,-1,-1
98360,0,-1,-1,-1,-1,-1
98382,0,-1,-1,-1,-1,-1
98404,0,-1,-1,-1,-1,-1
98426,0,-1,-1,-1,-1,-1
98448,0,-1,-1,-1,-1,-1
98470,0,-1,-1,-1,-1,-1
98492,0,-1,-1,-1,-1,-1
98514,0,-1,-1,-1,-1,-1
98536,0,-1,-1,-1,-1,-1
98558,0,-1,-1,-1,-1,-1
98580,0,-1,-1,-1,-1,-1
98602,0,-1,-1,-1,-1,-1
98624,0,-1,-1,-1,-1,-1
98646,0,-1,-1,-1,-1,-1
98668,0,-1,-1,-1,-1,-1
98690,0,-1,-1,-1,-1,-1
98712,0,-1,-1,-1,-1,-1
98734,0,-1,-1,-1,-1,-1
98756,0,-1,-1,-1,-1,-1
98778,0,-1,-1,-1,-1,-1
98800,0,-1,-1,-1,-1,-1
98822,0,-1,-1,-1,-1,-1
98844,0,-1,-1,-1,-1,-1
98866,0,-1,-1,-1,-1,-1
98888,0,-1,-1,-1,-1,-1
98910,0,-1,-1,-1,-1,-1
98932,0,-1,-1,-1,-1,-1
98954,0,-1,-1,-1,-1,-1
98976,0,-1,-1,-1,-1,-1
98998,0,-1,-1,-1,-1,-1
99020,0,-1,-1,-1,-1,-1
99042,0,-1,-1,-1,-1,-1
99064,0,-1,-1,-1,-1,-1
99086,0,-1,-1,-1,-1,-1
99108,0,-1,-1,-1,-1,-1
99130,0,-1,-1,-1,-1,-1
99152,0,-1,-1,-1,-1,-1
99174,0,-1,-1,-1,-1,-1
99196,0,-1,-1,-1,-1,-1
99218,0,-1,-1,-1,-1,-1
99240,0,-1,-1,-1,-1,-1
99262,0,-1,-1,-1,-1,-1
99284,0,-1,-1,-1,-1,-1
99306,0,-1,-1,-1,-1,-1
99328,0,-1,-1,-1,-1,-1
99350,0,-1,-1,-1,-1,-1
99372,0,-1,-1,-1,-1,-1
99394,0,-1,-1,-1,-1,-1
99416,0,-1,-1,-1,-1,-1
99438,0,-1,-1,-1,-1,-1
99460,0,-1,-1,-1,-1,-1
99482,0,-1,-1,-1,-1,-1
99504,0,-1,-1,-1,-1,-1
99526,0,-1,-1,-1,-1,-1
99548,0,-1,-1,-1,-1,-1
99570,0,-1,-1,-1,-1,-1
99592,0,-1,-1,-1,-1,-1
99614,0,-1,-1,-1,-1,-1
99636,0,-1,-1,-1,-1,-1
99658,0,-1,-1,-1,-1,-1
99680,0,-1,-1,-1,-1,-1
99702,0,-1,-1,-1,-1,-1
99724,0,-1,-1,-1,-1,-1
99746,0,-1,-1,-1,-1,-1
99768,0,-1,-1,-1,-1,-1
99790,0,-1,-1,-1,-1,-1
99812,0,-1,-1,-1,-1,-1
99834,0,-1,-1,-1,-1,-1
99856,0,-1,-1,-1,-1,-1
99878,0,-1,-1,-1,-1,-1
99900,0,-1,-1,-1,-1,-1
99922,0,-1,-1,-1,-1,-1
99944,0,-1,-1,-1,-1,-1
99966,0,-1,-1,-1,-1,-1
99988,0,-1,-1,-1,-1,-1
100010,0,-1,-1,-1,-1,-1
100032,0,-1,-1,-1,-1,-1
100054,0,-1,-1,-1,-1,-1
100076,0,-1,-1,-1,-1,-1
100098,0,-1,-1,-1,-1,-1
100120,0,-1,-1,-1,-1,-1
100142,0,-1,-1,-1,-1,-1
100164,0,-1,-1,-1,-1,-1
100186,0,-1,-1,-1,-1,-1
100208,0,-1,-1,-1,-1,-1
100230,0,-1,-1,-1,-1,-1
100252,0,-1,-1,-1,-1,-1
100274,0,-1,-1,-1,-1,-1
100296,0,-1,-1,-1,-1,-1
100318,0,-1,-1,-1,-1,-1
100340,0,-1,-1,-1,-1,-1
100362,0,-1,-1,-1,-1,-1
100384,0,-1,-1,-1,-1,-1
100406,0,-1,-1,-1,-1,-1
100428,0,-1,-1,-1,-1,-1
100450,0,-1,-1,-1,-1,-1
100472,0,-1,-1,-1,-1,-1
100494,0,-1,-1,-1,-1,-1
100516,0,-1,-1,-1,-1,-1
100538,0,-1,-1,-1,-1,-1
100560,0,-1,-1,-1,-1,-1
100582,0,-1,-1,-1,-1,-1
100604,0,-1,-1,-1,-1,-1
100626,0,-1,-1,-1,-1,-1
100648,0,-1,-1,-1,-1,-1
100670,0,-1,-1,-1,-1,-1
100692,0,-1,-1,-1,-1,-1
100714,0,-1,-1,-1,-1,-1
100736,0,-1,-1,-1,-1,-1
100758,0,-1,-1,-1,-1,-1
100780,0,-1,-1,-1,-1,-1
100802,0,-1,-1,-1,-1,-1
100824,0,-1,-1,-1,-1,-1
100846,0,-1,-1,-1,-1,-1
100868,0,-1,-1,-1,-1,-1
100890,0,-1,-1,-1,-1,-1
100912,0,-1,-1,-1,-1,-1
100934,0,-1,-1,-1,-1,-1
100956,0,-1,-1,-1,-1,-1
100978,0,-1,-1,-1,-1,-1
101000,0,-1,-1,-1,-1,-1
101022,0,-1,-1,-1,-1,-1
101044,0,-1,-1,-1,-1,-1
101066,0,-1,-1,-1,-1,-1
101088,0,-1,-1,-1,-1,-1
101110,0,-1,-1,-1,-1,-1
101132,0,-1,-1,-1,-1,-1
101154,0,-1,-1,-1,-1,-1
101176,0,-1,-1,-1,-1,-1
101198,0,-1,-1,-1,-1,-1
101220,0,-1,-1,-1,-1,-1
101242,0,-1,-1,-1,-1,-1
101264,0,-1,-1,-1,-1,-1
101286,0,-1,-1,-1,-1,-1
101308,0,-1,-1,-1,-1,-1
101330,0,-1,-1,-1,-1,-1
101352,0,-1,-1,-1,-1,-1
101374,0,-1,-1,-1,-1,-1
101396,0,-1,-1,-1,-1,-1
101418,0,-1,-1,-1,-1,-1
101440,0,-1,-1,-1,-1,-1
101462,0,-1,-1,-1,-1,-1
101484,0,-1,-1,-1,-1,-1
101506,0,-1,-1,-1,-1,-1
101528,0,-1,-1,-1,-1,-1
101550,0,-1,-1,-1,-1,-1
101572,0,-1,-1,-1,-1,-1
101594,0,-1,-1,-1,-1,-1
101616,0,-1,-1,-1,-1,-1
101638,0,-1,-1,-1,-1,-1
101660,0,-1,-1,-1,-1,-1
101682,0,-1,-1,-1,-1,-1
101704,0,-1,-1,-1,-1,-1
101726,0,-1,-1,-1,-1,-1
101748,0,-1,-1,-1,-1,-1
101770,0,-1,-1,-1,-1,-1
101792,0,-1,-1,-1,-1,-1
101814,0,-1,-1,-1,-1,-1
101836,0,-1,-1,-1,-1,-1
101858,0,-1,-1,-1,-1,-1
101880,0,-1,-1,-1,-1,-1
101902,0,-1,-1,-1,-1,-1
101924,0,-1,-1,-1,-1,-1
101946,0,-1,-1,-1,-1,-1
101968,0,-1,-1,-1,-1,-1
101990,0,-1,-1,-1,-1,-1
102012,0,-1,-1,-1,-1,-1
102034,0,-1,-1,-1,-1,-1
102056,0,-1,-1,-1,-1,-1
102078,0,-1,-1,-1,-1,-1
102100,0,-1,-1,-1,-1,-1
102122,0,-1,-1,-1,-1,-1
102144,0,-1,-1,-1,-1,-1
102166,0,-1,-1,-1,-1,-1
102188,0,-1,-1,-1,-1,-1
102210,0,-1,-1,-1,-1,-1
102232,0,-1,-1,-1,-1,-1
102254,0,-1,-1,-1,-1,-1
102276,0,-1,-1,-1,-1,-1
102298,0,-1,-1,-1,-1,-1
102320,0,-1,-1,-1,-1,-1
102342,0,-1,-1,-1,-1,-1
102364,0,-1,-1,-1,-1,-1
102386,0,-1,-1,-1,-1,-1
102408,0,-1,-1,-1,-1,-1
102430,0,-1,-1,-1,-1,-1
102452,0,-1,-1,-1,-1,-1
102474,0,-1,-1,-1,-1,-1
102496,0,-1,-1,-1,-1,-1
102518,0,-1,-1,-1,-1,-1
102540,0,-1,-1,-1,-1,-1
102562,0,-1,-1,-1,-1,-1
102584,0,-1,-1,-1,-1,-1
102606,0,-1,-1,-1,-1,-1
102628,0,-1,-1,-1,-1,-1
102650,0,-1,-1,-1,-1,-1
102672,0,-1,-1,-1,-1,-1
102694,0,-1,-1,-1,-1,-1
102716,0,-1,-1,-1,-1,-1
102738,0,-1,-1,-1,-1,-1
102760,0,-1,-1,-1,-1,-1
102782,0,-1,-1,-1,-1,-1
102804,0,-1,-1,-1,-1,-1
102826,0,-1,-1,-1,-1,-1
102848,0,-1,-1,-1,-1,-1
102870,0,-1,-1,-1,-1,-1
102892,0,-1,-1,-1,-1,-1
102914,0,-1,-1,-1,-1,-1
102936,0,-1,-1,-1,-1,-1
102958,0,-1,-1,-1,-1,-1
102980,0,-1,-1,-1,-1,-1
103002,0,-1,-1,-1,-1,-1
103024,0,-1,-1,-1,-1,-1
103046,0,-1,-1,-1,-1,-1
103068,0,-1,-1,-1,-1,-1
103090,0,-1,-1,-1,-1,-1
103112,0,-1,-1,-1,-1,-1
103134,0,-1,-1,-1,-1,-1
103156,0,-1,-1,-1,-1,-1
103178,0,-1,-1,-1,-1,-1
103200,0,-1,-1,-1,-1,-1
103222,0,-1,-1,-1,-1,-1
103244,0,-1,-1,-1,-1,-1
103266,0,-1,-1,-1,-1,-1
103288,0,-1,-1,-1,-1,-1
103310,0,-1,-1,-1,-1,-1
103332,0,-1,-1,-1,-1,-1
103354,0,-1,-1,-1,-1,-1
103376,0,-1,-1,-1,-1,-1
103398,0,-1,-1,-1,-1,-1
103420,0,-1,-1,-1,-1,-1
103442,0,-1,-1,-1,-1,-1
103464,0,-1,-1,-1,-1,-1
103486,0,-1,-1,-1,-1,-1
103508,0,-1,-1,-1,-1,-1
103530,0,-1,-1,-1,-1,-1
103552,0,-1,-1,-1,-1,-1
103574,0,-1,-1,-1,-1,-1
103596,0,-1,-1,-1,-1,-1
103618,0,-1,-1,-1,-1,-1
103640,0,-1,-1,-1,-1,-1
103662,0,-1,-1,-1,-1,-1
103684,0,-1,-1,-1,-1,-1
103706,0,-1,-1,-1,-1,-1
103728,0,-1,-1,-1,-1,-1
103750,0,-1,-1,-1,-1,-1
103772,0,-1,-1,-1,-1,-1
103794,0,-1,-1,-1,-1,-1
